,ISO,FAO,Deforestation_hectares,Size,ISO2
155,ARG,572,0.07152915588528531,3.744,AR
156,ARG,574,0.003635820147803972,1.316,AR
157,ARG,600,0.04800183557743996,0.775,AR
158,ARG,667,1.596658471846525,249.85333333333335,AR
159,ARG,671,82.83976444423509,278.9336666666667,AR
160,ARG,677,0.08649577596547678,2.564,AR
161,ARG,711,11.21274981332162,8.055,AR
162,ARG,773,0.3906972162175351,4.992,AR
163,ARG,821,0.2011109604485454,0.649,AR
164,ARG,826,22.34910619385131,245.702,AR
165,ARG,919,1983.282357895267,1312.049746467266,AR
166,ARG,1806,37682.36480001007,25060.4055,AR
167,ARG,6716,2905.711522177685,2624.099492934532,AR
168,ARM,71,0.1703417304376276,0.27166666666666667,AM
169,ARM,75,0.5263642946406815,0.821,AM
170,ARM,108,0.02013263234885342,2.724,AM
171,ARM,157,0.03810255970584202,2.594,AM
172,ARM,176,0.002086283144958904,4.807,AM
173,ARM,187,0.1117080443551853,0.146,AM
174,ARM,191,0.4227677461600463,1.41175,AM
175,ARM,201,0.3945261050076285,0.3105,AM
176,ARM,211,0.7160948484369134,0.3835,AM
177,ARM,222,0.07928178338402006,9.488333333333333,AM
178,ARM,225,0.1428652887266333,1.175,AM
179,ARM,333,0.06172125515936079,0.227,AM
180,ARM,358,0.05038373795075753,16.930333333333333,AM
181,ARM,388,0.06519634827996575,47.121,AM
182,ARM,393,0.0490162026117212,6.987,AM
183,ARM,399,1.563491044078978,13.263,AM
184,ARM,403,0.01657927186448163,13.087666666666665,AM
185,ARM,406,0.02553175026692949,16.316666666666666,AM
186,ARM,417,0.2194790065634083,0.929,AM
187,ARM,463,0.5454011398326746,59.214,AM
188,ARM,515,0.1922624047812366,49.11966666666667,AM
189,ARM,521,0.00975106584676716,8.430333333333333,AM
190,ARM,523,0.1224605644196568,1.428,AM
191,ARM,526,1.870463131723279,71.943,AM
192,ARM,530,0.6901365980327318,3.724,AM
193,ARM,531,0.4773343588600595,14.545666666666666,AM
194,ARM,534,0.7337139830412213,27.869666666666667,AM
195,ARM,536,0.2514655871962193,9.181666666666667,AM
196,ARM,558,0.2621222807384093,19.313,AM
197,ARM,560,0.2752570423671558,97.55433333333333,AM
198,ARM,567,0.2863905293823187,26.19333333333333,AM
199,ARM,569,0.06074460174303917,0.8716666666666666,AM
200,ARM,603,0.6484861856687112,2.536,AM
201,ARM,619,0.2256287399852294,0.543,AM
202,ARM,919,0.1300761995964587,31.14485176327199,AM
203,ARM,1806,2.471447792332715,645.1125,AM
204,ATG,56,0.03611460256456382,0.0295,AG
205,ATG,122,2.366937049762259,0.1825,AG
206,ATG,125,0.9192501520782999,0.0755,AG
207,ATG,136,0.01444584102582553,0.014,AG
208,ATG,137,0.1313960902799318,0.157,AG
209,ATG,328,1.195146592429252,0.095,AG
210,ATG,358,0.04189293897489404,0.0595,AG
211,ATG,372,0.430119490008883,0.16622727272727272,AG
212,ATG,373,0.1333333333333333,0.16622727272727272,AG
213,ATG,388,0.05633878000071957,0.2765,AG
214,ATG,394,1.949991846313907,0.329,AG
215,ATG,397,0.08535974518159586,0.076,AG
216,ATG,399,0.06934003692396254,0.1825,AG
217,ATG,401,0.6210194113001678,0.1495,AG
218,ATG,403,0.1362225015384984,0.13,AG
219,ATG,414,0.1310427169405204,0.158,AG
220,ATG,426,0.06080181543769247,0.011,AG
221,ATG,430,1.334215082015989,0.16622727272727272,AG
222,ATG,463,3.687309803184756,0.059,AG
223,ATG,486,0.1765498260064212,0.144,AG
224,ATG,497,0.1285679851298472,0.543,AG
225,ATG,567,0.9634528233422163,0.16622727272727272,AG
226,ATG,568,0.08811963025753573,0.3975,AG
227,ATG,571,0.8890510124744353,1.826,AG
228,ATG,574,0.03033626615423361,0.3245,AG
229,ATG,603,1.871350680716374,3.69,AG
230,ATG,919,0.158206906584601,4.011925925925925,AG
231,ATG,1806,3.005931225107418,0.375,AG
232,AUS,15,20.88441313540027,4738.076666666667,AU
233,AUS,27,0.314838394171095,208.554,AU
234,AUS,44,1761.063454609484,1825.049,AU
235,AUS,56,1.880034976916183,91.025,AU
236,AUS,75,42.24452490271747,219.32966666666667,AU
237,AUS,79,0.04287513471948248,13.523,AU
238,AUS,83,6.58549804579134,286.335,AU
239,AUS,97,88.58273664334055,16.60033333333333,AU
240,AUS,116,0.8278311069650177,411.36466666666666,AU
241,AUS,122,1.248777815527291,39.963,AU
242,AUS,156,9.22854565299896,1183.6256666666668,AU
243,AUS,176,78.50423296875648,56.5205,AU
244,AUS,181,15.29049438255163,127.3395,AU
245,AUS,187,140.9838391329245,91.5745,AU
246,AUS,191,75.54910978913522,508.2506666666667,AU
247,AUS,201,73.06838336408771,373.375,AU
248,AUS,205,0.8193786220581067,2.587,AU
249,AUS,210,41.78039125410252,191.021,AU
250,AUS,221,143.2786143067449,927.5486666666666,AU
251,AUS,222,13.48900950712023,15.6805,AU
252,AUS,223,0.1661724387145055,9.291,AU
253,AUS,234,2.360790561422937,148.23233333333334,AU
254,AUS,236,0.8516340005262084,11.992,AU
255,AUS,242,0.03591519587935589,12.678666666666667,AU
256,AUS,260,1.526026395831714,98.678,AU
257,AUS,267,0.05018695875258018,6.7695,AU
258,AUS,270,24.74616882331489,1648.6933333333332,AU
259,AUS,280,0.8152572062859752,2.0865,AU
260,AUS,328,32.04998887852814,3371.6925,AU
261,AUS,333,0.3051468153769278,2.91,AU
262,AUS,358,0.03289506062323325,47.33566666666666,AU
263,AUS,367,0.003014690613727736,29.824,AU
264,AUS,372,0.08844599043446691,118.27133333333333,AU
265,AUS,373,0.1395162923236856,35.8685,AU
266,AUS,393,0.1790158524750864,70.50866666666667,AU
267,AUS,394,0.0003755239491503707,44.650666666666666,AU
268,AUS,397,1.756969022004327,37.5255,AU
269,AUS,401,2.369827720932965,70.032,AU
270,AUS,403,4.659161443281978,149.65666666666667,AU
271,AUS,414,0.4196591449390011,99.601,AU
272,AUS,417,1.768013886850594,13.074,AU
273,AUS,426,0.1443086148424228,130.64133333333334,AU
274,AUS,446,0.4469548452443657,71.489,AU
275,AUS,463,0.2772779005747588,23.001,AU
276,AUS,486,0.1599405116844111,307.998,AU
277,AUS,490,21.62428449601977,251.64333333333335,AU
278,AUS,495,0.2493990102740875,151.43233333333333,AU
279,AUS,497,0.7145894470538572,49.1105,AU
280,AUS,507,0.1901538437738372,5.515,AU
281,AUS,512,0.002293463852816296,0.409,AU
282,AUS,515,0.1808682123200118,289.2006666666667,AU
283,AUS,521,0.006280046566660239,66.87466666666667,AU
284,AUS,526,17.30201361594151,10.373333333333333,AU
285,AUS,531,2.868733761185912,95.39233333333333,AU
286,AUS,534,0.255444835097647,105.94966666666667,AU
287,AUS,536,0.01252368795002151,23.635,AU
288,AUS,544,0.7302688407571887,213.26533333333333,AU
289,AUS,547,0.007857408544932564,8.5515,AU
290,AUS,550,0.001708245196871567,0.8705,AU
291,AUS,552,0.532020214154171,15.272,AU
292,AUS,558,4.532673469346594,23.269,AU
293,AUS,567,0.01604693944463919,77.24,AU
294,AUS,568,0.2126316501279195,105.99866666666667,AU
295,AUS,569,0.0004419424109033083,0.053,AU
296,AUS,571,48.55544867548478,85.26066666666667,AU
297,AUS,572,35.20902810717767,200.628,AU
298,AUS,574,0.7605121339990969,43.70766666666666,AU
299,AUS,587,0.01675901438024577,0.885,AU
300,AUS,592,0.005644479076066032,3.8845,AU
301,AUS,600,3.828625559890536,16.6065,AU
302,AUS,603,0.006946729787433719,4.211,AU
303,AUS,677,0.07397244404295485,4.539,AU
304,AUS,711,0.01663063440040573,2.4955,AU
305,AUS,826,0.03441044045617055,16.2155,AU
306,AUS,919,210.8384693648701,3570.6662828861877,AU
307,AUS,1806,4005.930917932531,12860.529999999999,AU
308,AUT,56,10.3108208184812,366.21,AT
309,AUT,71,5.21145743265816,34.741,AT
310,AUT,75,1.858127874035401,11.445333333333334,AT
311,AUT,83,1.663023069756152,5.959,AT
312,AUT,97,1.562049120807498,45.178666666666665,AT
313,AUT,103,0.8835723050034293,4.657,AT
314,AUT,108,1.359161050934846,6.821,AT
315,AUT,116,1.248755869029583,156.629,AT
316,AUT,157,4.214310642142145,83.6785,AT
317,AUT,181,0.2815054128377848,4.3195,AT
318,AUT,205,0.0421991036322296,4.678625,AT
319,AUT,210,0.1717129970722676,0.086,AT
320,AUT,211,3.79567153090217,10.427,AT
321,AUT,222,0.1335045607906729,22.573,AT
322,AUT,236,12.60478074920091,73.47966666666667,AT
323,AUT,267,3.37885765120568,22.891,AT
324,AUT,270,1.092601214253151,49.425666666666665,AT
325,AUT,296,0.1551217682886009,39.453266666666664,AT
326,AUT,333,0.1549854019487397,0.619,AT
327,AUT,339,20.84223296508352,50.851,AT
328,AUT,358,0.1005394942731932,14.714666666666666,AT
329,AUT,367,0.02871227854494474,15.891666666666666,AT
330,AUT,372,0.0576815387403524,22.072,AT
331,AUT,373,0.04819884558616781,13.056666666666667,AT
332,AUT,388,0.01411204338357193,47.328,AT
333,AUT,393,0.07045955328367033,2.6253333333333333,AT
334,AUT,394,0.0978725288605287,14.3155,AT
335,AUT,397,0.01711894093062407,24.700666666666667,AT
336,AUT,399,0.001026581981099784,1.2136666666666667,AT
337,AUT,401,0.006919485023523226,18.79433333333333,AT
338,AUT,403,0.1173025977864368,42.13033333333333,AT
339,AUT,406,0.0662338205050828,3.5466666666666664,AT
340,AUT,407,0.03009584457479224,6.167,AT
341,AUT,414,0.4318599937007921,6.913666666666667,AT
342,AUT,417,0.1281605888404955,4.181,AT
343,AUT,420,0.3535840777829754,14.795114035087716,AT
344,AUT,426,0.06837971639859683,38.9,AT
345,AUT,446,0.01217898180778272,14.795114035087716,AT
346,AUT,463,0.01837530588542656,3.948,AT
347,AUT,515,4.386529205274692,210.61133333333333,AT
348,AUT,521,0.188584422781656,103.915,AT
349,AUT,526,0.05026390280326688,29.90066666666667,AT
350,AUT,531,0.07115938030861188,41.348,AT
351,AUT,534,0.01082508700362609,3.26,AT
352,AUT,536,0.02231457209700646,47.85766666666667,AT
353,AUT,544,0.03018523740520827,30.773333333333333,AT
354,AUT,547,0.006385319154760827,3.25,AT
355,AUT,550,0.04076689382583689,13.426,AT
356,AUT,552,0.1538513627091623,3.514,AT
357,AUT,558,0.00170933078003968,0.191,AT
358,AUT,560,0.4214011004407781,236.48766666666666,AT
359,AUT,567,0.02906808014647526,0.233,AT
360,AUT,568,0.0007962205870474486,0.375,AT
361,AUT,677,0.02540258546125867,3.4966666666666666,AT
362,AUT,777,1.133919864115024,3.331,AT
363,AUT,919,0.6229950269800524,1137.4779352402338,AT
364,AUT,1806,11.83690551262099,2062.765,AT
365,AZE,15,1.94344340061634,436.8026666666667,AZ
366,AZE,27,0.4994408878363014,9.077,AZ
367,AZE,44,8.451205100165339,172.98233333333334,AZ
368,AZE,56,0.04922411389382674,52.421,AZ
369,AZE,71,0.03134797596631312,0.14,AZ
370,AZE,75,0.8243130004103587,1.5566666666666666,AZ
371,AZE,79,0.01656213716609806,0.5206666666666666,AZ
372,AZE,83,0.01387848362945736,0.0385,AZ
373,AZE,157,0.952899972663132,12.501666666666667,AZ
374,AZE,181,0.008610130679682812,0.06666666666666667,AZ
375,AZE,187,0.5296026672805864,22.2685,AZ
376,AZE,201,0.06672512141089779,1.078,AZ
377,AZE,211,0.3264538158959902,9.72,AZ
378,AZE,221,0.2219343706738624,2.8413333333333335,AZ
379,AZE,222,0.1803973545578496,28.4,AZ
380,AZE,223,0.0008429246794814863,0.057666666666666665,AZ
381,AZE,225,3.955469883674747,116.64333333333333,AZ
382,AZE,234,0.004128506096416172,7.854333333333333,AZ
383,AZE,236,0.0006448478036230373,0.0115,AZ
384,AZE,260,0.4526724432833446,0.7396666666666666,AZ
385,AZE,267,0.5480060925568917,14.683333333333334,AZ
386,AZE,328,14.29750521567517,124.28833333333333,AZ
387,AZE,339,0.02682130760201124,9.608,AZ
388,AZE,358,0.02389659017520077,26.874333333333333,AZ
389,AZE,388,0.08971953317275977,317.8076666666667,AZ
390,AZE,394,0.005952360218403346,7.148333333333333,AZ
391,AZE,397,0.02547061707296849,91.576,AZ
392,AZE,403,0.08015112273297774,70.678,AZ
393,AZE,406,0.06327855027671435,31.783,AZ
394,AZE,417,0.006377409609528488,1.3206666666666667,AZ
395,AZE,426,0.0530692131918268,14.235,AZ
396,AZE,463,0.5718300577269753,36.468,AZ
397,AZE,490,0.02884367575541351,2.0513333333333335,AZ
398,AZE,495,0.1155618043069445,20.21333333333333,AZ
399,AZE,497,0.01461564312869661,4.792333333333333,AZ
400,AZE,512,0.01023885483718949,3.159,AZ
401,AZE,515,0.4458670313025525,105.82866666666668,AZ
402,AZE,521,0.1390894640460623,26.866666666666667,AZ
403,AZE,523,0.1051336108057729,18.450666666666667,AZ
404,AZE,526,0.1366457185893483,22.085,AZ
405,AZE,530,0.3271152023912469,30.127666666666666,AZ
406,AZE,531,0.04709221450494749,12.121,AZ
407,AZE,534,0.3265100859392712,14.755333333333335,AZ
408,AZE,536,0.1159080229621858,14.838,AZ
409,AZE,547,0.003887255652834837,21.731,AZ
410,AZE,550,0.004531498337047319,2.7146666666666666,AZ
411,AZE,554,0.004531498337047319,3.128,AZ
412,AZE,558,0.4219517687483255,26.188,AZ
413,AZE,560,0.2863678644765187,108.42033333333333,AZ
414,AZE,569,0.03473720096289561,7.185,AZ
415,AZE,587,0.529139047433936,55.277,AZ
416,AZE,619,0.0835070788123413,73.858,AZ
417,AZE,667,0.02489839753348095,0.9706666666666667,AZ
418,AZE,826,0.2628678330654771,6.641333333333333,AZ
419,AZE,6716,1.134439816636541,235.5623964470932,AZ
420,BDI,15,5.151834731779167,11.6045,BI
421,BDI,27,13.0222419161203,30.334333333333333,BI
422,BDI,56,65.83498763313405,88.85933333333332,BI
423,BDI,79,0.6561450076458117,3.061,BI
424,BDI,83,7.194447728275762,10.541,BI
425,BDI,108,17.68932672003833,7.2785,BI
426,BDI,116,17.76050925786121,85.552,BI
427,BDI,122,12.41782471659839,108.92133333333332,BI
428,BDI,125,25.72948863244774,572.2673333333333,BI
429,BDI,136,0.9100211346778864,58.191,BI
430,BDI,137,0.07575198449645125,2.3,BI
431,BDI,156,0.1211543478412963,7.545666666666667,BI
432,BDI,176,362.027063257747,232.03,BI
433,BDI,187,0.06368807060271522,6.993,BI
434,BDI,197,0.4980830672958017,1.631,BI
435,BDI,236,0.5411083105477836,1.046,BI
436,BDI,242,1.35892889519115,12.6275,BI
437,BDI,254,8.749589720502433,37.702,BI
438,BDI,328,0.005548032667345748,1.255,BI
439,BDI,463,0.6807433555076039,167.5735,BI
440,BDI,486,20.13365783635693,512.5295,BI
441,BDI,619,0.591174981631853,54.931,BI
442,BDI,656,4.502523722482517,12.449,BI
443,BDI,667,0.5258134934797754,37.45066666666666,BI
444,BDI,826,0.07755845585987484,7.729,BI
445,BDI,919,0.2184202440044655,6.6679554974481166,BI
446,BDI,1806,4.149984636084844,122.9205,BI
447,BEL,15,20.794472287375,339.5056666666667,BE
448,BEL,56,2.400829516498682,75.586,BE
449,BEL,71,0.6424797269435863,0.44,BE
450,BEL,75,0.6699024216068002,2.073,BE
451,BEL,97,0.05981555487861247,4.149,BE
452,BEL,108,9.6355994424049,4.404,BE
453,BEL,116,17.91096962094469,649.9466666666666,BE
454,BEL,157,5.569406015236096,182.38933333333335,BE
455,BEL,181,0.9576940689421098,1.497,BE
456,BEL,187,0.1711066170146109,0.869,BE
457,BEL,211,10.38190819955732,8.469,BE
458,BEL,222,0.09248838674888807,51.16363333333334,BE
459,BEL,225,0.04869204700830916,51.16363333333334,BE
460,BEL,270,0.901883858841676,15.207333333333334,BE
461,BEL,333,1.787135039082396,15.207333333333334,BE
462,BEL,339,0.5445183433683541,15.207333333333334,BE
463,BEL,358,2.854814152777882,107.397,BE
464,BEL,367,0.2132326648991658,9.262,BE
465,BEL,372,21.29492024564012,179.33366666666666,BE
466,BEL,373,0.2828961705698789,33.28,BE
467,BEL,388,0.26599045220889,182.33433333333335,BE
468,BEL,393,1.846079236594192,109.649,BE
469,BEL,394,1.745131065543788,15.529,BE
470,BEL,397,0.03387884139390294,9.234333333333334,BE
471,BEL,399,0.02906343555286832,2.894,BE
472,BEL,401,0.03300212494127482,30.119666666666667,BE
473,BEL,403,4.741737814219197,28.21666666666667,BE
474,BEL,407,0.6127917640368884,93.968,BE
475,BEL,414,0.3251399982194366,153.96733333333333,BE
476,BEL,417,3.11170044087797,136.8405,BE
477,BEL,426,0.2228648533765826,160.31466666666665,BE
478,BEL,459,0.0224311894895808,182.55,BE
479,BEL,521,1.994169071497149,209.787,BE
480,BEL,523,0.02174099904374753,51.16363333333334,BE
481,BEL,530,0.420109251852538,1.258,BE
482,BEL,531,0.09685863723675472,9.703666666666667,BE
483,BEL,536,0.05016452256661241,0.09666666666666666,BE
484,BEL,544,0.2158869977548861,130.25333333333333,BE
485,BEL,547,0.02442695361642032,17.703333333333333,BE
486,BEL,550,0.01791994453333505,1.3293333333333333,BE
487,BEL,552,0.220253874832027,1.485,BE
488,BEL,558,0.03727028407499577,2.72,BE
489,BEL,560,0.761786971884056,51.16363333333334,BE
490,BEL,677,0.04788918813028988,2.313969307,BE
491,BEL,773,4.792191925099115,67.14833333333333,BE
492,BEL,777,0.1977880794387886,67.14833333333333,BE
493,BEL,919,0.5418183635576594,1358.2476674972297,BE
494,BEL,1806,10.29454890759553,1193.437,BE
495,BEL,6716,148.2542386878286,2716.4953349944594,BE
496,BEN,27,27.38294266612431,266.5553333333333,BJ
497,BEN,56,327.2551593248187,367.9613333333333,BJ
498,BEN,79,0.797763114547533,10.981666666666666,BJ
499,BEN,83,45.26997726518213,91.683,BJ
500,BEN,94,4.350550713176079,4.78,BJ
501,BEN,116,0.001759160128466369,0.06133333333333334,BJ
502,BEN,122,0.3980318876018965,18.919666666666668,BJ
503,BEN,125,50.41162044233516,949.3756666666666,BJ
504,BEN,136,0.1014925999533307,0.6776666666666666,BJ
505,BEN,137,24.92336217566248,1031.1016666666667,BJ
506,BEN,156,0.09822613912104441,3.389,BJ
507,BEN,176,23.7093440121444,110.48433333333332,BJ
508,BEN,211,0.3534793933611226,41.166,BJ
509,BEN,217,20.69399368698845,107.379,BJ
510,BEN,224,0.03713306516577557,0.446,BJ
511,BEN,234,3.563122925930843,6.439,BJ
512,BEN,236,77.00629705255635,84.898,BJ
513,BEN,242,16.92506044342706,163.386,BJ
514,BEN,249,3.499035137327549,2.35,BJ
515,BEN,254,0.7950306200169225,58.011,BJ
516,BEN,263,22.133022792656,25.419,BJ
517,BEN,289,0.6843236998702915,11.327,BJ
518,BEN,328,218.7832619416485,439.7455,BJ
519,BEN,339,0.004539856048086551,0.08,BJ
520,BEN,388,0.6275086572493167,158.997,BJ
521,BEN,401,6.80409376188273,32.968,BJ
522,BEN,403,2.61028449440909,9.798,BJ
523,BEN,430,2.182124550742797,45.16266666666667,BJ
524,BEN,463,11.15327780074783,77.242,BJ
525,BEN,486,0.1310913303795947,7.112,BJ
526,BEN,490,0.1081452550749099,4.804,BJ
527,BEN,571,0.07194368886447869,9.823,BJ
528,BEN,574,0.6325535756940488,151.456,BJ
529,BEN,577,0.01077172786769085,1.349,BJ
530,BEN,619,0.403022072965508,58.315,BJ
531,BEN,656,0.00480900389648003,0.113,BJ
532,BEN,687,0.01621181886833693,0.999,BJ
533,BEN,689,1.299732682457171,148.274,BJ
534,BEN,826,0.0331908877716412,0.066,BJ
535,BEN,919,3.991007893837927,35.65602019925119,BJ
536,BEN,1806,75.8291499829206,170.397,BJ
537,BEN,6716,0.5923740271380988,71.31204039850238,BJ
538,BFA,27,0.03908095912025922,154.701,BF
539,BFA,56,0.3689691293978475,425.3735,BF
540,BFA,79,0.1081819743019929,321.037,BF
541,BFA,83,0.3534408645859553,413.0885,BF
542,BFA,94,0.005209296791915928,7.2035,BF
543,BFA,116,0.000244666074746629,12.683,BF
544,BFA,122,0.0009908521083677364,10.4505,BF
545,BFA,137,0.0001444182370156218,9.6865,BF
546,BFA,156,0.0003533929150526106,22.456,BF
547,BFA,195,0.2299743209921163,237.3965,BF
548,BFA,203,0.02214694178947977,22.0515,BF
549,BFA,217,0.002171954065519793,125.41,BF
550,BFA,221,0.001260777001063762,11.123,BF
551,BFA,222,0.04297453957094142,400.887,BF
552,BFA,236,0.02443393127809095,10.1165,BF
553,BFA,242,0.2335127801705755,174.4965,BF
554,BFA,263,0.08446991308980198,34.6445,BF
555,BFA,289,0.1816267858177485,200.9475,BF
556,BFA,328,0.2399265300305223,320.118,BF
557,BFA,388,0.0002897594984146392,92.0645,BF
558,BFA,430,0.000228145415490969,13.649,BF
559,BFA,463,0.00866534907635794,247.171,BF
560,BFA,486,0.0002129242891944059,19.913,BF
561,BFA,603,0.0001276067681452816,5.879,BF
562,BFA,619,0.05799457407073686,469.702,BF
563,BFA,687,0.02391413023634248,403.837,BF
564,BFA,723,0.0001747797085600321,5.967,BF
565,BGD,27,118.541607434706,15102.373333333335,BD
566,BGD,44,0.006138471182871011,0.0765,BD
567,BGD,56,64.08330872729316,671.0313333333334,BD
568,BGD,79,0.20235426943809,2.377,BD
569,BGD,116,3.589598368627185,1982.482,BD
570,BGD,122,0.2825113564739173,48.599,BD
571,BGD,176,1.725581677006965,57.573,BD
572,BGD,187,0.162461247984415,3.4665,BD
573,BGD,201,3.441673055662696,139.30466666666666,BD
574,BGD,211,58.65051387233041,95.668,BD
575,BGD,226,94.59008248624598,640.582,BD
576,BGD,236,3.036035878485113,40.246,BD
577,BGD,242,1.2523310623963,52.062333333333335,BD
578,BGD,265,0.004564326256001871,0.137,BD
579,BGD,270,5.667558838294694,189.59433333333334,BD
580,BGD,289,0.2478123551603482,26.713,BD
581,BGD,328,4.441001320394515,117.116,BD
582,BGD,339,0.4211338564906351,1.0045,BD
583,BGD,358,1.937874119730575,53.20733333333334,BD
584,BGD,372,0.07429490284916665,16.242,BD
585,BGD,373,0.3552320326591573,13.540333333333335,BD
586,BGD,388,0.5781552097851057,135.09833333333333,BD
587,BGD,393,2.714071256219239,88.681,BD
588,BGD,394,2.987544582722863,138.9345,BD
589,BGD,397,1.074392770569248,31.549666666666667,BD
590,BGD,399,1.814137514032976,147.563,BD
591,BGD,403,5.377905003450219,644.1606666666667,BD
592,BGD,406,6.534663339292687,328.6253333333333,BD
593,BGD,414,4.078897444456297,40.313,BD
594,BGD,426,0.8981065491769666,5.161,BD
595,BGD,430,3.83809734559342,53.106,BD
596,BGD,463,3.375773542229997,427.499,BD
597,BGD,486,0.8834043918736345,277.452,BD
598,BGD,489,0.4679332681173019,59.129,BD
599,BGD,490,0.1817416713816301,0.6726666666666666,BD
600,BGD,495,0.09793786200057072,9.898,BD
601,BGD,497,23.83823365588007,40.0465,BD
602,BGD,507,2.210302277830499,27.483,BD
603,BGD,544,0.00252144332791355,224.18779487179486,BD
604,BGD,558,6.699937521328957,121.587,BD
605,BGD,568,2.780021280548475,100.432,BD
606,BGD,571,46.70466405502695,637.213,BD
607,BGD,574,0.5104213760154984,60.1185,BD
608,BGD,600,3.672619976562552,52.05466666666666,BD
609,BGD,603,4.729398696879771,685.642,BD
610,BGD,667,2.492201205854014,656.045,BD
611,BGD,689,2.012770725308401,232.6,BD
612,BGD,720,0.4107755512641427,78.64733333333332,BD
613,BGD,723,4.012882755363829,162.599,BD
614,BGD,780,23.88187407279507,697.844,BD
615,BGD,782,0.007988164322574712,0.221,BD
616,BGD,821,0.007901442370692388,0.168,BD
617,BGD,826,1.737684823962205,138.8475,BD
618,BGD,836,13.71417869739378,28.28,BD
619,BGD,919,0.2692972621620864,803.4479078391179,BD
620,BGD,1806,5.11664798107964,812.1195,BD
621,BGD,6716,38.60365514924649,1606.8958156782357,BD
622,BGR,15,41.11400789961449,1193.1996666666666,BG
623,BGR,27,1.750229290303059,22.332,BG
624,BGR,44,16.35984857367949,82.01766666666667,BG
625,BGR,56,228.9210735161391,630.135,BG
626,BGR,71,0.1661632621718293,2.761,BG
627,BGR,75,0.09559679899684058,4.569333333333333,BG
628,BGR,83,1.215301430937335,7.44,BG
629,BGR,97,0.7117039437214696,7.288,BG
630,BGR,108,4.283199017495543,1.777,BG
631,BGR,116,1.621685574691127,63.60966666666666,BG
632,BGR,176,0.798007252902116,18.134416666666667,BG
633,BGR,181,0.577988996060564,0.834,BG
634,BGR,187,21.293754682137,17.80166666666667,BG
635,BGR,191,9.400602293818025,18.134416666666667,BG
636,BGR,201,1.815477174606633,18.134416666666667,BG
637,BGR,205,3.590392182800371,18.134416666666667,BG
638,BGR,210,0.02142978579597003,0.173,BG
639,BGR,211,15.06702496161695,53.729,BG
640,BGR,220,0.01686124375943658,15.721127450980392,BG
641,BGR,221,0.3099609030709803,3.7075,BG
642,BGR,222,3.465556990506614,9.977666666666666,BG
643,BGR,225,1.216527908146675,1.34,BG
644,BGR,236,4.792740189313137,2.148,BG
645,BGR,242,0.07258492937044395,199.9968,BG
646,BGR,267,55.19009444660914,796.9726666666667,BG
647,BGR,270,3.600002353670521,198.53333333333333,BG
648,BGR,292,0.3001600314554241,199.9968,BG
649,BGR,296,0.03074185243924685,199.9968,BG
650,BGR,328,2.010319582081303,2.149,BG
651,BGR,333,0.350539859490111,0.033,BG
652,BGR,339,0.5565350554515746,2.297,BG
653,BGR,358,0.007170736016343836,11.231666666666666,BG
654,BGR,366,0.2464095143671589,0.201,BG
655,BGR,367,0.01984187883906289,11.328124999999998,BG
656,BGR,372,0.05476534131057468,2.115,BG
657,BGR,373,0.05296228631771018,0.093,BG
658,BGR,388,1.108651796417155,73.201,BG
659,BGR,393,0.0633859888057706,1.01,BG
660,BGR,394,0.4258742008812918,7.0755,BG
661,BGR,397,0.7591400499525797,44.96033333333334,BG
662,BGR,399,0.09462332950327888,3.0576666666666665,BG
663,BGR,401,0.1579626516644176,25.849,BG
664,BGR,403,1.275984462879886,13.592333333333334,BG
665,BGR,406,0.3778221350271849,2.527,BG
666,BGR,407,0.09882089876108487,2.158,BG
667,BGR,414,0.1609391299420143,0.527,BG
668,BGR,417,0.3347474748388531,0.732,BG
669,BGR,426,0.6065544423280189,6.551333333333333,BG
670,BGR,446,0.088809795935602,11.328124999999998,BG
671,BGR,463,1.394250708847312,1.673,BG
672,BGR,515,0.01748338941926345,18.04866666666667,BG
673,BGR,521,0.1607120855113787,1.486,BG
674,BGR,523,0.007258492937044394,15.721127450980392,BG
675,BGR,526,0.9388776707965991,7.089,BG
676,BGR,530,0.1176958334586181,2.5403333333333333,BG
677,BGR,531,3.361655532466121,55.20933333333333,BG
678,BGR,534,0.3219355102665573,12.198333333333334,BG
679,BGR,536,3.475596732255725,21.326666666666668,BG
680,BGR,542,0.04530370422536568,0.152,BG
681,BGR,544,0.1373633075949263,6.805,BG
682,BGR,547,0.4341552696023306,16.906,BG
683,BGR,550,0.06024488267703239,0.308,BG
684,BGR,552,0.04273468655332856,0.247,BG
685,BGR,558,1.06094914276895,1.264,BG
686,BGR,560,0.9474468133706775,108.65366666666667,BG
687,BGR,567,1.223463194729966,18.543333333333333,BG
688,BGR,568,2.271739813361977,9.98,BG
689,BGR,569,0.04577625357630825,15.721127450980392,BG
690,BGR,592,0.03306979806510481,15.721127450980392,BG
691,BGR,603,0.006613959613020963,15.721127450980392,BG
692,BGR,619,0.3099803454290724,15.721127450980392,BG
693,BGR,677,0.002134850863836587,0.0,BG
694,BGR,689,0.01750577708346001,1.787,BG
695,BGR,748,0.0123821350102522,13.291333333333334,BG
696,BGR,773,0.2613601862899561,13.291333333333334,BG
697,BGR,777,0.7237052475007316,13.291333333333334,BG
698,BGR,919,9.81895860032059,165.99900519292314,BG
699,BGR,1806,186.5602134060912,107.63749999999999,BG
700,BHS,56,0.04838924712468067,0.137,BS
701,BHS,122,0.7975013229646575,0.368,BS
