Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
Xiamen Xindeco (厦门信达股份有限公司),Jul-20,1.3,0,1.96,3.45,5.88,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Xiamen ITG Holding Group Co., Ltd.","Xiamen Xinda IoT Technology Co., Ltd.",000701 CH Equity,71.SZ,,,Global,,
Xiamen Xindeco (厦门信达股份有限公司),Jul-19,1.8,0,2.38,3.33,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Xiamen ITG Holding Group Co., Ltd.","Xiamen Xinda IoT Technology Co., Ltd.",000701 CH Equity,71.SZ,,,Global,,
Yihua Lifestyle (宜华生活科技股份有限公司),Aug-23,7,5.18,8.41,6.38,2.38,12.03,4.23,1.41,1.06,1.76,18.8,3.3,0,11.5,8.3,0,2.1,12.2,6.3,5.6,YiHua Group,,600978 CH Equity,6978.SS,,,"China (Guangdong), Gabon (unknown)",,
Yihua Lifestyle (宜华生活科技股份有限公司),Aug-22,6.8,4.89,8.48,6.38,2.44,12.18,3.52,1.41,1.06,1.06,-,-,-,-,-,-,-,-,-,-,YiHua Group,,600978 CH Equity,6978.SS,,,"China (Guangdong), Gabon (unknown)",,
Yihua Lifestyle (宜华生活科技股份有限公司),Jun-21,11.5,7.82,14.18,8.97,4.88,21.71,2.97,1.69,1.27,0,-,-,-,-,-,-,-,-,-,-,YiHua Group,,600978 CH Equity,6978.SS,,,"China (Guangdong), Gabon (unknown)",,
Yihua Lifestyle (宜华生活科技股份有限公司),Jul-20,14,10.38,18.27,11.54,7.32,25.66,3.45,1.72,1.72,0,-,-,-,-,-,-,-,-,-,-,YiHua Group,,600978 CH Equity,6978.SS,,,"China (Guangdong), Gabon (unknown)",,
Yihua Lifestyle (宜华生活科技股份有限公司),Jul-19,7,4.17,9.52,1.28,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,YiHua Group,,600978 CH Equity,6978.SS,,,"China (Guangdong), Gabon (unknown)",,
Yihua Lifestyle (宜华生活科技股份有限公司),Jul-18,7.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,YiHua Group,,600978 CH Equity,6978.SS,,,"China (Guangdong), Gabon (unknown)",,
Zhejiang Materials Industry Senhua Group (浙江物产森华集团有限公司),Aug-23,6.6,3.85,8.33,6.9,0,10.87,3.26,0,0,3.26,0,11.1,0,4.2,0,0,0,13.5,6.3,7.1,Zhejiang Provincial Materials Group Corporation,"Zhejiang Wuchan Senhua Group Co., Ltd.",Private company,Private company,,,Global,,
Zhejiang Materials Industry Senhua Group (浙江物产森华集团有限公司),Aug-22,6.8,4,8.48,6.9,0,11.11,3.26,0,0,3.26,-,-,-,-,-,-,-,-,-,-,Zhejiang Provincial Materials Group Corporation,"Zhejiang Wuchan Senhua Group Co., Ltd.",Private company,Private company,,,Global,,
Zhejiang Materials Industry Senhua Group (浙江物产森华集团有限公司),Jun-21,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Zhejiang Provincial Materials Group Corporation,"Zhejiang Wuchan Senhua Group Co., Ltd.",Private company,Private company,,,Global,,
Zhejiang Materials Industry Senhua Group (浙江物产森华集团有限公司),Jul-20,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Zhejiang Provincial Materials Group Corporation,"Zhejiang Wuchan Senhua Group Co., Ltd.",Private company,Private company,,,Global,,
Zhejiang Materials Industry Senhua Group (浙江物产森华集团有限公司),Jul-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Zhejiang Provincial Materials Group Corporation,"Zhejiang Wuchan Senhua Group Co., Ltd.",Private company,Private company,,,Global,,
CENIBRA,Jun-21,51.7,50.37,57.51,57.95,59.68,43.15,58.45,23.22,10.91,24.33,-,-,-,-,-,-,-,-,-,-,"Japan Brazil Paper, Pulp Resources Development Co., Ltd. (JBP)",,Private company,Private company,,,Brazil (Minas Gerais),https://www.cenibra.com.br/wp-content/uploads/2020/09/RS-2019-INGL.pdf,2019
CENIBRA,Jul-20,51.5,51.39,55.46,57.43,59.68,41.1,60.79,22.82,14.35,23.61,-,-,-,-,-,-,-,-,-,-,"Japan Brazil Paper, Pulp Resources Development Co., Ltd. (JBP)",,Private company,Private company,,,Brazil (Minas Gerais),https://www.cenibra.com.br/wp-content/uploads/2020/09/RS-2019-INGL.pdf,2019
CENIBRA,Jul-19,56.2,56.55,63.33,63.89,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Japan Brazil Paper, Pulp Resources Development Co., Ltd. (JBP)",,Private company,Private company,,,Brazil (Minas Gerais),https://www.cenibra.com.br/wp-content/uploads/2020/09/RS-2019-INGL.pdf,2019
CENIBRA,Jul-18,57.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,"Japan Brazil Paper, Pulp Resources Development Co., Ltd. (JBP)",,Private company,Private company,,,Brazil (Minas Gerais),https://www.cenibra.com.br/wp-content/uploads/2020/09/RS-2019-INGL.pdf,2019
SEEF,Jun-21,1.2,1.62,1.84,0,3.03,0,1.42,0,1.42,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Estuary, Ogooué-Lolo, Ngounié)",,
SEEF,Jul-20,1,1.36,1.7,0,2.56,0,1.32,0,1.32,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Estuary, Ogooué-Lolo, Ngounié)",,
SEEF,Jul-19,0.8,1.04,1.2,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private company,Private company,,,"Gabon (Estuary, Ogooué-Lolo, Ngounié)",,
Sodefor,Jun-21,9.2,7.69,11.01,7.51,4.41,15.71,4.48,4.1,0.38,0,-,-,-,-,-,-,-,-,-,-,Nordsudtimber,,Private company,Private company,,,"Democratic Republic of the Congo (Bandundu, Mai Ndombe, Tshopo)",,
Sodefor,Jul-20,9,7.76,11.48,7.47,4.41,14.29,5.35,2.85,0,2.5,-,-,-,-,-,-,-,-,-,-,Nordsudtimber,,Private company,Private company,,,"Democratic Republic of the Congo (Bandundu, Mai Ndombe, Tshopo)",,
Sodefor,Jul-19,11.5,11.96,11.9,8.11,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Nordsudtimber,,Private company,Private company,,,"Democratic Republic of the Congo (Bandundu, Mai Ndombe, Tshopo)",,
Sodefor,Jul-18,13.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Nordsudtimber,,Private company,Private company,,,"Democratic Republic of the Congo (Bandundu, Mai Ndombe, Tshopo)",,
Sodefor,Nov-17,15.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Nordsudtimber,,Private company,Private company,,,"Democratic Republic of the Congo (Bandundu, Mai Ndombe, Tshopo)",,
Sodinaf,Jun-21,0.6,0.81,0.95,0,2.86,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Société forestière et industrielle de la Doumé (SFID), Rougier Sangha-Mbaéré (RSM), Cambois, Sud Participation",Private company,Private company,,,"Cameroon, Central African Republic, Chad, Democratic Republic of the Congo",,
Sodinaf,Jul-20,1,1.32,1.62,0,2.56,0,1.14,0,1.14,0,-,-,-,-,-,-,-,-,-,-,,"Société forestière et industrielle de la Doumé (SFID), Rougier Sangha-Mbaéré (RSM), Cambois, Sud Participation",Private company,Private company,,,"Cameroon, Central African Republic, Chad, Democratic Republic of the Congo",,
Sodinaf,Jul-19,0.7,1,1.14,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,"Société forestière et industrielle de la Doumé (SFID), Rougier Sangha-Mbaéré (RSM), Cambois, Sud Participation",Private company,Private company,,,"Cameroon, Central African Republic, Chad, Democratic Republic of the Congo",,
