Company,Date,total_score,env_score,soc_score,gov_score,orga_score,policy_score,practice_score,practice_self_score,practice_ext_score,practice_cert_score,sust_policy_score,landbank_score,cert_standards_score,def_biodiv_score,hcv_hcs_score,soils_fire_score,water_chemicals_score,community_land_labour_score,smallholders_suppliers_score,gov_grievance_score,Parent company,Subsidiaries,Bloomberg ticker,Thomson Reuters ticker,Sedol,RSPO Member,Location,Sustainability Report,SR Year
KS Oils Ltd,Nov-22,2.3,1.02,2.07,6.36,3.75,3.9,0,0,0,0,0,5.2,0,0,0,0,0,2.9,0,28.6,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Nov-21,1.6,0,0.83,4.63,1.28,3.29,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Nov-20,1.6,0,0.84,4.72,1.28,3.29,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Oct-19,1.8,0,1.16,5.56,2.78,3.16,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Nov-18,2.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Nov-17,2.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Jun-17,2.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Oct-16,1.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,May-16,1.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
KS Oils Ltd,Oct-15,1.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,KS Natural Resources Pte Ltd (KSNR),KSO IN Equity,,,No,"Indonesia (Jambi, Kalimantan), Malaysia, Singapore",,
Kuala Lumpur Kepong Bhd,Nov-22,73.8,71.38,75.24,74.62,71.79,74.68,73.92,31.58,20.12,20.91,88.6,75.9,64.3,57.6,83.3,62.1,83.2,78.7,64.1,85.7,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Nov-21,77.9,73.63,78.38,70.88,73.68,84.87,73.04,17.79,16.12,39.13,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Nov-20,81,77.48,81.84,73.72,76.32,90.79,73.34,19.26,35.81,18.27,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Oct-19,72.7,69.62,73.14,70.12,66.25,84.81,64.03,14.69,22.45,26.89,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Nov-18,71.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Nov-17,61.6,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Jun-17,58.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Oct-16,50.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,May-16,51.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Oct-15,42.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Jul-15,41.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Apr-15,41.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Jan-15,41.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Oct-14,41.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kuala Lumpur Kepong Bhd,Jun-14,41.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Batu Kawan Bhd,"Equatorial Palm Oil, KLK Oleo",KLK MK Equity,KLKK.KL,6497446,Yes,"Malaysia (Johor, Kedah, Kelantan, Negeri Sembilan, Pahang, Perak, Sabah, Selangor), Indonesia (Central Kalimantan, East Kalimantan, Riau, North Sumatra, Bangka and Belitung islands), Liberia",https://www.klk.com.my/sustainability/wp-content/uploads/2022/01/KLK-AR2021-SustainabilityReport.pdf,2021
Kulim (Malaysia) Bhd,Nov-22,73.2,71.48,73.49,62.38,77.27,69.86,75.12,29.74,20.19,25.18,54.6,81.6,72.8,58.2,70,86.4,77.2,80.9,52.5,71.4,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Nov-21,67,65.29,69.34,58.56,66.67,61.27,74.49,11.58,14.09,48.82,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Nov-20,54.3,51.42,50.81,40.29,50,58.55,52.05,11.12,24.66,16.27,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Oct-19,47.7,44.21,46.54,37.15,51.25,38.61,54.96,8.54,16.96,29.46,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Nov-18,53.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Nov-17,56.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Jun-17,55.2,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Oct-16,61,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,May-16,60.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Oct-15,57.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Jul-15,50.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Apr-15,45.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Jan-15,45.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Oct-14,45.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Kulim (Malaysia) Bhd,Jun-14,50.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,Johor Corporation,,KUL MK Equity,,,Yes,"Malaysia (Johor, Pahang), Indonesia (South Sumatra)",https://kulim.com.my/storage/2022/06/Kulim-Integrated-Report-2021.pdf,2021
Louis Dreyfus Company,Nov-22,63,60.54,63.68,65.5,54.35,78.57,48.05,32.89,10.71,4.45,55,47.9,72.4,53.1,66.7,71.4,45.5,69.6,71.9,82.1,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
Louis Dreyfus Company,Nov-21,54.1,52.17,55.9,67.65,54.76,57.29,49.49,36.03,10.81,2.65,-,-,-,-,-,-,-,-,-,-,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
Louis Dreyfus Company,Nov-20,54.5,53.49,57.45,65.65,54.76,55.1,53.41,32.54,15.54,5.32,-,-,-,-,-,-,-,-,-,-,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
Louis Dreyfus Company,Oct-19,44.2,41.11,47.43,51.68,52.38,45.76,38.2,15.98,22.22,0,-,-,-,-,-,-,-,-,-,-,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
Louis Dreyfus Company,Nov-18,65.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
Louis Dreyfus Company,Nov-17,62,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
Louis Dreyfus Company,Jun-17,55.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,0308213D NA Equity,,,Yes,Global,https://www.ldc.com/wp-content/uploads/LDC-Sustainability-Report-2021-Double-Pages.pdf,2021
M.P. Evans Group plc,Nov-22,80.2,75.23,80.72,66.87,87.14,87.67,67.4,33.87,15.61,17.92,72.7,83.7,64,68.5,83.3,75.8,84.2,94.3,65,85.7,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Nov-21,76.3,71.51,78.03,71.05,85.29,81.25,65.81,13.21,11.11,41.49,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Nov-20,73.8,70.64,75.59,71.26,85.29,78.47,62.06,14.48,30.65,16.94,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Oct-19,63,59.94,65.38,59.69,61.43,69.33,56.53,7.95,15.29,33.29,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Nov-18,60.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Nov-17,49,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Jun-17,47.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Oct-16,37.3,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,May-16,37.5,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
M.P. Evans Group plc,Oct-15,32.1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,MPE LN Equity,MPE.L,753810,Yes,"Indonesia (Aceh,Bangka Belitung,East Kalimantan,North Sumatra,South Sumatra)",https://bit.ly/3j61qJ7,2020
Makin Group,Nov-22,0.8,1.02,1.24,0,3.75,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Makin Group,Nov-21,0.5,0.69,0.84,0,2.56,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Makin Group,Nov-20,0.8,1.06,1.27,0,3.85,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Makin Group,Oct-19,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Makin Group,Nov-18,14.9,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Makin Group,Nov-17,18.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Makin Group,Jun-17,19.7,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,Private,,,No,"Indonesia (Jambi, South Sumatra, Central Kalimantan, West Kalimantan, South Kalimantan, North Kalimantan, East Kalimantan, North Sulawesi)",,
Mewah International Inc,Nov-22,67.7,66.17,67.96,64.78,76.32,82.47,46.76,26.43,8.74,11.59,86.4,72.6,44.5,64.5,80,57.9,69,68.6,67.2,82.1,,,MII SP Equity,MEWI.SI,,Yes,"Indonesia (Jambi), Malaysia (West Port Klang, Pasir Gudang, Selangor and Sabah)",https://bit.ly/3tPZ45Z,2021
Mewah International Inc,Nov-21,64.2,63.69,64.82,59.7,77.03,79.61,41.04,23.77,6.69,10.58,-,-,-,-,-,-,-,-,-,-,,,MII SP Equity,MEWI.SI,,Yes,"Indonesia (Jambi), Malaysia (West Port Klang, Pasir Gudang, Selangor and Sabah)",https://bit.ly/3tPZ45Z,2021
Mewah International Inc,Nov-20,48.3,43.62,58.18,59.75,71.05,54.61,29.89,18.58,6.51,4.81,-,-,-,-,-,-,-,-,-,-,,,MII SP Equity,MEWI.SI,,Yes,"Indonesia (Jambi), Malaysia (West Port Klang, Pasir Gudang, Selangor and Sabah)",https://bit.ly/3tPZ45Z,2021
Mewah International Inc,Oct-19,52.4,50.44,53.27,65.02,69.05,47.41,50.98,22.2,12.55,16.23,-,-,-,-,-,-,-,-,-,-,,,MII SP Equity,MEWI.SI,,Yes,"Indonesia (Jambi), Malaysia (West Port Klang, Pasir Gudang, Selangor and Sabah)",https://bit.ly/3tPZ45Z,2021
Musim Mas Holdings Pte Ltd,Nov-22,90.7,89.33,93.61,88.66,92.5,90.91,89.56,27.3,38.27,23.99,97.9,92.9,72.2,80.3,100,93.8,84.1,96.4,98.4,85.7,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
Musim Mas Holdings Pte Ltd,Nov-21,88.6,86.93,91.14,86.33,88.46,90.79,86.58,13.91,31.25,41.42,-,-,-,-,-,-,-,-,-,-,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
Musim Mas Holdings Pte Ltd,Nov-20,85.7,82.67,87.02,76.51,89.74,91.45,77.55,23.2,34.8,19.55,-,-,-,-,-,-,-,-,-,-,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
Musim Mas Holdings Pte Ltd,Oct-19,69.9,69.36,69.55,61.15,72.37,74.05,64.56,14.38,25.56,24.63,-,-,-,-,-,-,-,-,-,-,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
Musim Mas Holdings Pte Ltd,Nov-18,87,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
Musim Mas Holdings Pte Ltd,Nov-17,67.8,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
Musim Mas Holdings Pte Ltd,Jun-17,67.4,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,Inter-Continental Oils & Fats Pte. Ltd.,0676250D SP Equity,,,Yes,"Indonesia (Central Kalimantan, North Sumatra, Riau, South Sumatra, West Kalimantan ,West Sumatra).",https://www.musimmas.com/wp-content/uploads/2022/05/Musim-Mas-Sustainability-Report-2020.pdf,2020
